Index,followers,rt,text
0,11701,4,new york fed dsge model forecast novemb 2017
1,11701,8,make safe asset safe
2,11701,2,student loan default cyclic depend
3,11701,5,like default student loan
4,11701,4,low volatil puzzl time differ
5,11701,5,low volatil puzzl investor complac
6,11701,2,discretionari servic spend final made back 2007
7,11701,0,upstat new york expans lose steam
8,11701,3,releas new york fed market data dashboard
9,11701,7,us monetari polici chang driver global liquid
10,11701,5,onlin shop affect retail employ
11,11701,0,cost durat excess fund capac triparti repo
12,11701,1,hey economist tell us first year research director new york fed
13,11701,2,pay interest excess reserv balanc
14,11701,1,treasuri market practic group consequenti first decad
15,11701,1,releas monthli underli inflat gaug
16,11701,4,new york fed dsge model forecast august 2017
17,11701,6,new york fed appropri govern role us mortgag market
18,11701,1,releas introduc sce labor market survey
19,11701,0,hey economist phd internship
20,11701,0,counterparti collater polici central bank lend facil
21,11701,2,releas credit card higher limit uptick delinqu
22,11701,2,role central bank lend facil monetari polici
23,11701,0,releas econom press brief focus region wage inequ
24,11701,2,regulatori incent quarterend dynam repo market
25,11701,3,closer look fed balanc sheet account
26,11701,1,bank ever bore
27,11701,2,bank bore repeal glasssteagal
28,11701,1,fed chang size balanc sheet case mortgageback secur
29,11701,0,releas updat soma portfolio incom project
30,11701,8,fed chang size balanc sheet
31,11701,2,role central bank lend facil monetari polici
32,11701,8,market liquid financi crisi
33,11701,2,low product growth capit format link
34,11701,0,new york fed twelfth annual joint confer nyustern financi intermedi
35,11701,4,low interest rate bank profit
36,11701,1,introduc revis broad treasuri financ rate
37,11701,1,hey economist forecast present
38,11701,0,releas june region busi survey paint mix pictur
39,11701,1,valu workplac benefit
40,11701,0,releas bank loan perform magnifi glass
41,11701,0,new york fed dsge model forecast may 2017
42,11701,3,dealer balanc sheet corpor bond liquid provis
43,11701,2,measur trend inflat underli inflat gaug
44,11701,1,hey economist good time graduat colleg
45,11701,2,household borrow histor perspect
46,11701,1,credit market watch wave flag bankruptci
47,11701,1,ny fed evolut otc deriv market
48,11701,0,releas 2017 sce hous survey find increas optim home price growth
49,11701,2,dealer borrow fed lenderoflastresort facil
50,11701,1,forecast julia
51,11701,0,releas new york fed staff forecast april 2017
52,11701,5,chines growth overst
53,11701,2,renegoti nafta could disrupt suppli chain
54,11701,5,us export could face high tariff without nafta
55,11701,0,end china export juggernaut
56,11701,10,financi crise desir macroprudenti polici
57,11701,3,peopl find job
58,11701,3,histor echo noir gold case brasher doubloon
59,11701,6,qe friction could bank favor refinanc new purchas borrow
60,11701,3,front fha upfront mortgag insur premium
61,11701,3,vault factor
62,11701,4,need low interest rate era subdu invest spend
63,11701,3,money market fund new sec regul
64,11701,2,histor echo bank never exist say immigr say emigr
65,11701,1,histor echo peski welloverdu librari book
66,11701,1,releas region economi good start 2017
67,11701,3,debt compet win
68,11701,1,get senior loan offic opinion survey
69,11701,3,close look declin homeownership
70,11701,2,frbni dsge model forecast februari 2017
71,11701,2,releas total household debt near 2008 peak debt pictur look much differ
72,11701,3,homeownership gap final close
73,11701,7,hous atm longer
74,11701,4,evolut home equiti ownership
75,11701,5,beyond 30 longterm treasuri bond issuanc 1957 1965
76,11701,1,beyond 30 longterm treasuri bond issuanc 1953 1957
77,11701,1,histor echo bank bank street
78,11701,3,advent trade report us treasuri secur
79,11701,1,histor echo track money
80,11701,3,credit market arbitrag regulatori leverag
81,11701,3,trend arbitragebas measur bond liquid
82,11701,6,hey economist tobia adrian reflect work ny fed head imf
83,11701,1,ny fed capit flow polici dilemma futur global financi integr
84,11701,3,investig propos overnight treasuri gc repo benchmark rate
85,11701,2,releas region busi survey point growth econom activ
86,11701,4,clo equal
87,11701,3,ny fed second annual confer evolv structur us treasuri market
88,11701,5,correct releas subprim auto debt grow despit rise delinqu
89,11701,8,releas subprim auto debt grow despit rise delinqu
90,11701,4,ny fed conven evolut work
91,11701,3,frbni dsge model forecast novemb 2016
92,11701,2,releas press brief survey consum expect
93,11701,1,final crisi chronicl panic 1907 birth fed
94,11701,2,escap unemploy trap
95,11701,6,inflat japan evertighten labor market
96,11701,2,perform bond banker take aim misconduct
97,11701,11,drive recent slump us import
98,11701,5,bank roil oil
99,11701,0,vault fund flight financi stabil
100,11701,2,caus declin interst migrat unit state
101,11701,2,histor echo bank teller action figur packag
102,11701,1,histor echo bank teller action figur packag
103,11701,2,let light financi report transpar improv corpor govern
104,11701,2,ny fed workshop new research improv bank cultur govern
105,11701,5,recent oil price declin affect bond price nonenergi compani
106,11701,0,fear 10 billion
107,11701,3,vault forward guidanc work
108,11701,5,us real wage growth slow age
109,11701,2,us real wage growth fast start block
110,11701,1,discount window stigma unit kingdom
111,11701,3,falter student loan payback time
112,11701,0,iphon econom research tracker
113,11701,2,chang face higher educ market
114,11701,9,chang higher educ landscap
115,11701,7,peopl revis inflat expect
116,11701,1,histor echo celebr advertis gentleman bank robber
117,11701,1,releas job growth region
118,11701,6,closer look feder reserv secur lend program
119,11701,1,releas firm assess effect afford care act
120,11701,6,drive forecast disagr monetari polici
121,11701,2,puerto rico evolv household debt
122,11701,5,human capit educ puerto rico
123,11701,4,puerto rico shrink labor forc particip
124,11701,3,releas recent develop consum credit card borrow
125,11701,3,migrat puerto rico brain drain
126,11701,7,restor econom growth puerto rico introduct seri
127,11701,2,histor echo ticketytock bank clock pretti face
128,11701,2,reluct firm interview longterm unemploy
129,11701,7,household neg wealth
130,11701,7,forecast interest rate long run
131,11701,1,histor echo fed cuban connect
132,11701,1,implement monetari polici postcrisi need know
133,11701,4,could liquid regul reviv bank lend channel
134,11701,5,high reserv new polici tool reshap fed fund market
135,11701,3,hey economist treasuri embrac regular predict issuanc
136,11701,6,monetari polici transmiss crisi
137,11701,11,monetari polici transmiss crisi
138,11701,4,hey economist research statist group chang
139,11701,5,releas may index coincid econom indic show econom growth moder across
140,11701,3,rapidli chang natur japan public debt
141,11701,6,riski busi govern mortgag insur program
142,11701,6,health insur good financi health
143,11701,2,releas map differ school spend new york citi
144,11701,5,ny fed transatlant economi converg diverg
145,11701,1,releas 2016 sce hous survey show modest declin home price expect
146,11701,8,revisit case intern polici coordin
147,11701,7,macro effect recent swing financi condit
148,11701,3,releas hint increas hardship america oilproduc counti
149,11701,4,frbni dsge model forecast may 2016
150,11701,1,histor echo fed chair expound life
151,11701,4,releas present us economi snapshot econom press brief
152,11701,3,intern evid use effect macroprudenti polici
153,11701,2,supervisori guidanc leverag lend work
154,11701,4,crisi chronicl gold deflat panic 1893
155,11701,1,household consumpt mobil lifecycl
156,11701,3,turnaround privat public financi outflow china
157,11701,1,histor echo echo schmecho post drop histori
158,11701,0,lower oil price us econom activ
159,11701,2,borrow lend swap collater gcf repo
160,11701,0,lower oil price us econom activ
161,11701,2,dealer trade gcf repo
162,11701,5,understand interbank gcf repo market
163,11701,1,lower oil price us econom activ
164,11701,4,gcf repo
165,11701,3,behind march spike treasuri fail
166,11701,0,releas new york fed staff forecast april 2016
167,11701,3,peek behind curtain bank supervis
168,11701,1,supervis affect bank
169,11701,8,releas introduc frbni nowcast
170,11701,2,econom bank supervis much littl time
171,11701,5,supervis larg complex financi institut defin object measur effect
172,11701,0,releas us economi snapshot data chart
173,11701,0,reconcil survey marketbas expect polici rate
174,11701,0,survey marketbas expect polici rate differ
175,11701,5,bank regul bank complex
176,11701,4,stress test still inform
177,11701,9,hey economist make big short
178,11701,1,effect exchang rate shock domest price
179,11701,2,fed smooth quarterend volatil fed fund market
180,11701,0,happi fifth birthday lse
181,11701,1,upstat new york job growth bad news good news wrong
